Должность,Работодатель,ЗП от (т.р.),ЗП до (т.р.),Средний совокупный доход при графике 2/2 по 12 часов,В час,"Длительность 
смены","Требуемый
опыт",Труд-во,График,"Частота 
выплат",Льготы,Обязаности,Ссылка
Менеджер по продажам,ТД Шинсервис,100.0,,,,,От 1 года до 3 лет,ТК,5/2,,скидки,Работа с существующей клиентской базой и активный поиск новых клиентов; Проведение переговоров и заключение договоров ; Командировки( по необходимости); Полное сопровождение сделок; Выполнение планов продаж и увеличение объемов реализации продукции.,https://hh.ru/vacancy/124261202
Менеджер по продажам в интернет-магазин,Callmedia,,100.0,,,,Нет опыта,ТК,"2/2, 5/2",,"премии, бонус, бонусы, обучение","Оповестить клиента о накопленных бонусах. Рассказать, как выгодно можно потратить бонусы. Предложить на выбор нашу продукцию в категориях: товары для...",https://hh.ru/vacancy/118914343
Менеджер по продажам услуг Яндекс Бизнеса и Директа,Яндекс Крауд,,117.8,,,,От 1 года до 3 лет,ТК,5/2,,"страхование, бонус, бонусы, скидки, обучение",Звонить по готовой базе контактов и рассказывать о платных возможностях Яндекс Бизнеса и Директа для компаний. Отвечать на вопросы о...,https://hh.ru/vacancy/124476227
"Менеджер по продажам мебели (ТЦ ""Планета Мебели"")",Торговый дом Лазурит,75.0,135.0,,,,Нет опыта,ТК,4/3,Еженедельно,"бонус, бонусы, скидки, обучение",Консультировать покупателей по ассортименту. Работать в нашей уникальной дизайнерской программе (обучаем). Выполнять личный план продаж.,https://hh.ru/vacancy/125300084
Персональный менеджер дистанционного развития ипотечных продаж,Банк ДОМ.РФ,105.0,,,,,От 1 года до 3 лет,ТК,5/2,,,"Взаимодействие c клиентами и ключевыми партнерами банка Сбор документов и заведение данных по предмету ипотеки в систему, подготовка кредитного дела Проверка комплектности предоставленных документов при подготовке кредитно-обеспечительной документации Продажи ипотечных и розничных продуктов Банка по заявкам от партнеров Банка НАШИ ПОЖЕЛАНИЯ К СОИСКАТЕЛЮ: Опыт работы в ипотеке от 1 года Высшее образование",https://hh.ru/vacancy/122621505
Менеджер по работе с клиентами (исходящие/входящие звонки),Force Group,80.0,158.0,,,,Нет опыта,ТК,5/2,Еженедельно,обучение,"Никаких холодных звонков и навязывания! — Вы работаете только с тёплой базой клиентов, которые уже заинтересованы в нашей продукции (входящие и...",https://hh.ru/vacancy/124472332
Менеджер по продажам автомобилей в автосалон Omoda/Jaecoo,Группа компаний «АсАвто»,100.0,200.0,,,,От 1 года до 3 лет,ТК,5/2,,"подарки, скидки, обучение",Продажей автомобилей по стандартам бренда (от приема звонка до выдачи автомобиля); Консультацией клиентов по телефону и в салоне; Проведением тест-драйвов. От вас ждем: Опыт работы в продажах автомобилей; Презентабельный внешний вид; Уверенный пользователь ПК. Откликайся на вакансию – присоединяйся к нашей команде!,https://hh.ru/vacancy/123447691
Менеджер по работе с клиентами,ВЕС-Медиа,65.0,,,,,Нет опыта,ТК,"2/2, 10/64",,"ДМС, бонус, подарки, обучение","Продажа ювелирных украшений(по наработанной базе CRM, без поиска и привлечения новых клиентов). Консультировать клиентов по ассортименту. Помогать в выборе...",https://hh.ru/vacancy/124268002
Менеджер по продажам,Prodex,,,,,,От 1 года до 3 лет,ТК,"5/2, 2/2",,"ДМС, подарки, скидки",Прием входящих звонков; Консультирование клиента; Помощь клиенту в выборе товара; Оформление заказа в программе;,https://hh.ru/vacancy/125017629
Менеджер по продажам финансовых продуктов,Яндекс Крауд,,58.0,,,'9-18,Нет опыта,ТК,5/2,,"страхование, скидки, обучение",Звонить действующим партнёрам Яндекс Маркета и рассказывать о новом продукте. Вовлекать их в использование продукта на разных этапах воронки продаж...,https://hh.ru/vacancy/124473965
Торговый представитель / Менеджер активных продаж (масла и автохимия),ROSSKO,115.0,150.0,,,,От 3 до 6 лет,ТК,5/2,Ежемесячно,"ДМС, премии, подарки, скидки, обучение","Поддержание и развитие существующей клиентской базы (магазины автозапчастей и СТО). Посещение ±10 торговых точек в день Проведение презентаций, консультирование, сопровождение продаж Подключение и обслуживание новых клиентов Продажи продукции и выполнение плана продаж Продвижение новых видов продукции Планирование работы по развитию каждого клиента Выстраивание долгосрочных отношений с клиентами Контроль дебиторской задолженности Ведение отчётности по клиентам ТРЕБОВАНИЯ : Опыт в активных продажах не менее 3-х лет . Любой рынок Опыт работы в сферах: автозапчасти, FMCG, крупные федеральные компании будет Вашим преимуществом Желательно знание устройства автомобиля Навык деловых переговоров, навык презентаций",https://hh.ru/vacancy/124683093
Менеджер по оптовым продажам,ПАУЭР,,,,,,Нет опыта,ТК,3/1,Ежемесячно,обучение,"Продажи, поддержка и развитие клиентов (без холодных звонков): Увеличение объемов продаж, с помощью доступных коммерческих инструментов; Развитие действующей клиентской базы; Отслеживание динамики продаж, выявление проблемных зон в своем периметре клиентов; Контроль дебиторской задолженности; Консультации клиентов по коммерческим условиям и функционалу b2b портала, помощь в решении оперативных задач; Подписание договоров о сотрудничестве, дополнительных соглашений итд; Мы ожидаем от кандидата: Высшее образование; Опыт работы в B2B, оптовых продажах желателен; Высокие коммуникативные навыки; Желание развиваться; Умение работать в команде; Знание и опыт работы в 1С, MS Office (Exсel, Word).",https://hh.ru/vacancy/124229555
Менеджер по продажам,Fix Банкрот,70.0,100.0,,,,От 1 года до 3 лет,ТК,5/2,,,Работа в офисе компании на входящем потоке клиентов (без поиска клиентов) Проведение консультаций клиентов по процедуре банкротства Заключение договоров с клиентами Прием и контроль оплаты по договорам,https://hh.ru/vacancy/125373950
"Менеджер по продажам (сфера государственных поставок/тендеры, 44 ФЗ, 223 ФЗ)",ГосПривоз,50.0,350.0,,,,Нет опыта,ТК,22/30,,"бонус, бонусы, обучение, кофе, чай",Поиск товара. Необходимо найти необходимый товар на основании технического задания. Взаимодействие с поставщиками. Получение ЛУЧШИХ предложений от производителей. Подготовка необходимых коммерческих предложений‚ документов и договоров с контрагентами. Подготовка и проверка отгрузочных документов. Активное взаимодействие с Заказчиками и Поставщиками. Обсуждение рабочих моментов внутри коллектива. Контроль отгрузки товаров. Возможны редкие командировки (приятные командировочные - 2000 руб. в сутки). Работа только по действующим проектам. Без холодных звонков.,https://hh.ru/vacancy/124418622
Специалист по работе с клиентами (поддержка),Дельта системы безопасности,42.0,,,,,Нет опыта,ТК,"5/2, 2/2",Ежемесячно,"форма, обучение","Консультирование клиентов по техническим вопросам, сигналам с объекта; Создание сервисных заявок; Входящая линия от действующих клиентов; Взаимодействие со смежными подразделениями.",https://hh.ru/vacancy/125108748
Менеджер по работе с клиентами,Туту,54.0,,,,'10-15,От 1 года до 3 лет,ТК,"2/2, 5/2, 10/15, 30/60",,"ДМС, премии, обучение",Решать простые и сложные вопросы клиентов письменно. Звонить клиентам и партнёрам/перевозчикам. Работать с разными системами обслуживания клиентов. ,https://hh.ru/vacancy/121968342
Менеджер по продажам транспортных усулуг,Трансмясторг,67.0,120.0,,,,Нет опыта,ТК,5/2,,,Организация автомобильных грузоперевозок по РФ для клиентов компании. • Поиск наемных перевозчиков по имеющейся базе и АТИ. • Контроль грузоперевозки от начала и до ее завершения. • Контроль корректного оформления и своевременного возврата товарно-сопроводительных документов. • БЕЗ поиска клиентов и оформления первичной документации.,https://hh.ru/vacancy/125296905
Менеджер по продажам (Хрящевское шоссе),Байкал-Сервис,75.0,,,,,Нет опыта,ТК,5/2,2 раза в месяц,"подарки, обучение, транспорт","Работа с закрепленной базой, сопровождение, развитие и удержание клиентов; Возвращение ушедших клиентов; Проведение переговоров; Мониторинг конкурентной среды; Контроль дебиторской задолженности; Отчетность. Мы рады видеть Вас в нашей команде!",https://hh.ru/vacancy/124472062
Менеджер по продажам услуг / менеджер,Спортклуб FIGURA GYM,30.0,,,,,От 1 года до 3 лет,ТК,2/2,Ежемесячно,обучение,Теплые и холодные звонки Встреча клиентов Продажа клиентам услуги клуба,https://hh.ru/vacancy/124678481
Специалист по работе с клиентами,ROSSKO,50.0,50.0,,,,От 1 года до 3 лет,ТК,5/2,,"ДМС, форма, подарки, скидки","Оформление заказов от покупателей; Заведение и создание карточек клиентов в 1С; Заведение договоров; Оформление, печать и сортировка товарных документов; Отправка клиентам на e-mail информации по новинкам, акциям и ценам. НАШИ ОЖИДАНИЯ ОТ КАНДИДАТА: Приветствуется опыт работы со схожим функционалом; Умение работать в команде и достигать совместных результатов; Знание программ - MS Office, 1С будет Вашим преимуществом. ОТ ВАС ЖЕЛАНИЕ СТАТЬ ЧАСТЬЮ НАШЕЙ КОМАНДЫ, ОСТАЛЬНОМУ НАУЧИМ! ЖМИ ОТКЛИКНУТЬСЯ И ПРИСОЕДИНЯЙСЯ К НАМ!",https://hh.ru/vacancy/125102176
Менеджер по оптовым продажам,Форум-Авто,75.0,,,,,Нет опыта,ТК,5/2,,"форма, бонус, подарки, скидки","Работа на территории г. Тольятти и г. Сызрань. Привлечение клиентов, проведение переговоров, заключение договоров; Контроль оплаты за поставленную продукцию; Заполнение отчетности в CRM системе. Что для нас важно: Готовность к разъездному характеру работы; Опыт активных продаж («холодных» звонков, визитов, презентации товара или услуг); Активность, навыки деловой коммуникации, убеждения и работы с возражениями; Знания товарно-сопроводительной документации; Умение быстро находить пути решения в сложных ситуациях. Приветствуется опыт работы на позиции : менеджер по оптовым продажам, региональный представитель, торговый представитель, региональный менеджер, менеджер оптовых продаж, территориальный менеджер, торговый агент. Будем рады приветствовать Вас в нашей команде!",https://hh.ru/vacancy/124270275
Региональный менеджер по продажам,Страна Знаний,80.0,120.0,,,,От 1 года до 3 лет,ТК,5/2,,"обучение, транспорт","Встречаться с руководителями образовательных учреждений (школ, детских садов), а также с председателями родительских комитетов с целью презентации продукта и услуг Компании; Развивать и выстраивать долгосрочные партнерские отношения по результатам встреч; Активно принимать участие в выполнении плановых показателей; Вести отчетность по итогам проделанной работы. Что для нас важно: Умение выстраивать долгосрочные и доверительные отношения с клиентами; Развитый навык деловых переговоров; Ответственность и пунктуальность; Желание развиваться и зарабатывать выше рынка; Опыт работы в продажах приветствуется, но не является основным критерием. «Страна Знаний» - это сплоченная команда единомышленников! Готовы стать частью нашей Компании? Ждем Ваш отклик! Мы будем рады видеть Вас в нашей команде! Подойдет для кандидата с опытом работы в должности: торговый представитель, менеджер отдела продаж, специалист отдела продаж, менеджер по продажам, специалист по рекламе, менеджер по рекламе, сейлз-менеджер….",https://hh.ru/vacancy/123915972
Менеджер по продажам,Биосфера,,150.0,,,,Нет опыта,ТК,5/2,Еженедельно,"форма, бонус, скидки, обучение","Работа с ЦЕЛЕВОЙ базой клиентов; Исходящие звонки(без поиска клиентов); Оформление заказов в программе crm; Сопровождение клиентов; Ты нам подходишь, если: Умеешь устанавливать контакт, презентовать продукт, Отрабатывать возражения. Мы гарантируем: Удаленный формат работы; Окладная часть на этапе адаптации; Заработная плата без потолка, % от продаж + премиальная часть; Еженедельные выплаты; Свободный график от 40 часов в неделю; Прогрессивную систему премирования; УНИКАЛЬНУЮ СИСТЕМУ ОБУЧЕНИЯ!; Бонус за обучение 2500 руб.; Никакого поиска клиентов; Базовое обучение (3 дня) + сопровождение в сделках от руководителя; 10% за каждый проданный товар на период стажировки. После 3-х месяцев работы есть возможность карьерного роста до менеджера VIP-отдела с заработной платой от 150 тыс; Скидки на продукцию компании; Ежемесячные конкурсы с премиями. Отсутствие штрафов; Хочешь быть с нами в команде? Оставь отклик на вакансию, записывайся на собеседование и начинай зарабатывать!",https://hh.ru/vacancy/123321526
Менеджер по работе с клиентами,Контакт-центр CallTraffic,55.0,,,,,От 1 года до 3 лет,ТК,2/2,,"скидки, обучение","Осуществлять исходящий обзвон действующих клиентов Маркетплейса, с целью выявления заинтересованности в продукте; Консультировать клиентов по услугам и продуктам компании. ДЛЯ ЭТОГО ВАЖНО: Иметь опыт использования ПК и офисных приложений на уровне уверенного пользователя; Уметь грамотно излагать свои мысли.",https://hh.ru/vacancy/125246517
Менеджер по работе с клиентами Авто. ру (Подбор автомобилей),Яндекс,,70.0,,,,Нет опыта,ТК,2/2,Ежемесячно,"премии, скидки, обучение",Устанавливать коммуникацию между заинтересованным клиентом и дилером для дальнейшего общения. Вести отчётность в CRM-системе. Получаете удовольствие от общения с...,https://hh.ru/vacancy/124493764
Менеджер по продажам,Элитный Сочи,500.0,,,,,Нет опыта,ТК,5/2,,"жилье, чай","Лучшая аналитика по ведению продаж в России. Столько клиентов, сколько ты сможешь обслужить.",https://hh.ru/vacancy/125150491
Логист (специалист по работе с клиентами),ОАТ Карго,120.0,,,,,От 1 года до 3 лет,ТК,5/2,,транспорт,"Формирование и развитие клиентской базы ; Договорная работа, привлечение заказчиков; Развитие направления экспедирования, привлечение перевозчиков; Заключение и отслеживание заявок на грузоперевозки на собственном и привлеченном транспорте; Контроль за исполнением заявок; Ведение документооборота по привлеченному транспорту; Урегулирование спорных моментов; Контроль дебиторской задолженности; Отслеживание рыночных условий предоставления транспортных услуг, конъюнктуры рынка.",https://hh.ru/vacancy/124712594
Менеджер по B2B-продажам,Точка Банк,100.0,,,,,От 1 года до 3 лет,ТК,5/2,,"ДМС, бонус, бонусы, скидки, обучение","Звонить клиентам по готовой холодной базе, выявлять их потребности и предлагать наиболее подходящие банковские сервисы и услуги. Твоя задача — заинтересовать...",https://hh.ru/vacancy/125438225
Менеджер по продажам рекламы для B2B,Яндекс Крауд,,109.4,,,,От 1 года до 3 лет,ТК,5/2,,"страхование, бонус, бонусы, скидки, обучение",Обзванивать холодную базу клиентов и рассказывать им о возможностях платного продвижения. Помогать подключать Рекламную подписку. Выполнять план продаж и вести...,https://hh.ru/vacancy/123829586
Административный специалист по работе с клиентами / Менеджер по работе с клиентами,Трио,35.0,47.0,,,,От 1 года до 3 лет,ГПХ,5/2,,"форма, обучение, кофе","Приём входящих обращений от клиентов и постановка задач для исполнителей Оформление документов для клиентов (договоры, счета, акты, отчёты о пр одела нных работах, акты сверки) Работа с входящей и исходящей документацией (ЭДО, электронная почта, обычная почта) Ведение архива документов, предоставление документов по запросу главного бухгалтера Контроль дебиторской задолженности по клиентам Решение спорных вопросов с клиентами по взаиморасчётам и выполненным работам Ведение табеля учёта рабочего времени сотрудников организации Выполнение прямых поручений руководства (подготовка отчётов, сбор информации по клиентам и т. д.) Обязанности при замещении: Обязанности для обеспечения жизнедеятельности офиса (заказ воды, канц-товаров, решение вопросов с администратор ом здания) Требования : Коммуникабельность на высоком уровне Аналитический склад ума Умение работать в режиме многозадачности Внимательность, педантичность Активность, ответственность. Умение работать в Excel и Google таблиц ах, структурировать и анализировать с их помощью информацию. Стрессоустойчивость Особым преимуществом будет, если у Вас есть: Опыт работы сфера оказания IT-услуг Уверенное владение 1С Опыт ведения первичной бухгалтерии Опыт работы с делопроизводством / ведения делопроизводства На каких условиях мы будем сотрудничать Оформление по ТК РФ Прозрачная система мотивации. График работы 5/2 с 8:30 до 17.30 Полный социальный пакет Адаптация и обучение сотрудников. Мы не бросаем новобранцев на произвол! Удобное расположение офиса, к нам ходят почти все маршрутки города! Остановка “Парк Хаус”. Дополнительные “плюшки” компании Позитивный и жизнерадостный коллектив У нас практикуется поддержка друг друга, взаимовыручка и взаимопомощь для нас не пустой звук Бесплатный кофе Современные быстрые компьютеры Удобная зона отдыха, в которой можно отвлечься от рабочего процесса Настолки в перерывах, иногда проводим турниры Мы слышим пожелания сотрудников и внедряем их в компанию (если они не борщат конечно же) Каждые полгода пересматриваем условия ЗП в большую сторону и ставим достижимые цели Мы никогда не задерживаем заработную плату. Совсем!!! И теперь, если вы внимательно проч итали данную вакансию и поняли, что это та работа, которую Вы давно искали, то оставьте свой отклик и начните сопро водител ьное письмо со слов: «Я могу и хочу с Вами работать, потому что …». Так мы поймем, что Вы действительно внимательный и ответственный человек.",https://hh.ru/vacancy/124635950
Специалист по продаже недвижимости,Агентство Недвижимости Жилфонд,100.0,700.0,,,,Нет опыта,ТК,5/2,,обучение,"...об оказании услуг. Высокотехнологичная CRM, упрощающая поиск и работу с клиентами. Продажам. Выход на сделки, <highlighttext>специалистов</highlighttext> <highlighttext>по</highlighttext> <highlighttext>работе</highlighttext> <highlighttext>с</highlighttext> <highlighttext>клиентами</highlighttext>.",https://hh.ru/vacancy/121989800
"Менеджер по продажам|Продавец-дизайнер в мебель (Планета мебели, Мебель Парк, Громовой 33)",Мягкая Жизнь,78.0,115.0,,,,Нет опыта,ТК,"2/2, 4/2",2 раза в месяц,обучение,"Создавать отличный клиентский сервис и быть внимательным к пожеланиям и вкусам клиента, предлагая именно то, что подходит под его запрос. ",https://hh.ru/vacancy/124989954
Менеджер по продажам теплоизоляции,Фрегат ЛТД,60.0,80.0,,,,Нет опыта,ТК,5/2,,"форма, обучение, кофе, чай","Работа с действующей базой, поиск новых клиентов. - Консультации (звонки, электронная почта, встречи). - Обработка заказов, оформление счетов и погрузо-разгрузочных документов...",https://hh.ru/vacancy/124748238
Менеджер по работе с клиентами/оценщик ювелирных изделий,Победа Персонал,67.0,80.0,,,'4-10,Нет опыта,ТК,"1/2, 2/2, 2/4, 10/15",2 раза в месяц,"подарки, обучение","Оценивать ювелирные изделия (всему обучим и оплатим стажировку!). Работать с кассой и денежной наличностью. Работать с договорами, вести документацию.",https://hh.ru/vacancy/125206220
Менеджер по продажам на вводном уроке,Онлайн-школа Тетрика,75.0,100.0,,,,От 1 года до 3 лет,ГПХ,5/2,Ежемесячно,"форма, обучение",Проводить вводные видео-уроки по заготовленному плану (материалам) и продавать подходящий пакет занятий на вводном уроке. Выявлять текущий уровень знаний...,https://hh.ru/vacancy/112241001
Менеджер в отдел продаж,Стоматологическая клиника Кристал,130.0,,,,,Нет опыта,ТК,5/2,,,"Консультирование клиентов по услугам клиники, помощь в выборе оптимальных решений. Ведение переговоров. Обеспечение высокого уровня клиентского сервиса и удовлетворенности.",https://hh.ru/vacancy/125426866
Менеджер/специалист по продажам оборудования (В2В),Волжский Композит,80.0,350.0,,,,От 1 года до 3 лет,ТК,5/2,,"ДМС, обучение, транспорт, кофе, чай","проектные продажи в сфере строительства (активный поиск, холодные звонки, ведение клиентской базы) B2B, B2G проведение переговоров с лицами, ответственными за поиск поставщиков - выявление потребности, подготовка коммерческих предложений взаимодействие с отделом проектирования, с производством заключение договоров ведение CRM",https://hh.ru/vacancy/124722882
Специалист по продажам проектов ОКНА/ДВЕРИ,Лемана ПРО,64.2,,,,'9-18,От 1 года до 3 лет,ТК,"5/2, 9/18, 10/19, 11/20, 13/22",Ежемесячно,"ДМС, страхование, форма, премии, бонус, обучение, транспорт","Инициировать контакт с клиентом. Консультировать его по продуктам и услугам: окна, двери (входные, межкомнатные), лестницы, террасная доска. Подбирать и проектировать оптимальные варианты продуктов и услуг, рассчитывать стоимость в специальной программе (предусмотрено обучение). Осуществлять активные продажи в магазине, сопровождать сделки от момента продажи до установки. Согласовывать сроки выполнения заказов с производством. Вести историю работы с клиентами в CRM.",https://hh.ru/vacancy/125257123
Специалист по работе с клиентами,Премиум реклама,60.0,,,,,Нет опыта,ТК,"5/2, 2/2",2 раза в месяц,"премии, обучение, транспорт","Первичное консультирование клиента по телефону (без поиска клиентов, без холодных звонков); Консультирование клиентов по условиям кредита автотранспорта, подбор кредитных программ; Назначение встречи в дилерском центре.",https://hh.ru/vacancy/121165345
Специалист по работе с клиентами в интернет-магазине,ГРАН,40.0,60.0,,,,Нет опыта,ТК,5/2,,"форма, премии","Обработка входящих звонков и сообщений от клиентов. Консультирование клиентов по ассортименту и характеристикам продукции. Оформление заказов и контроль их выполнения. Решение вопросов, связанных с возвратами и заменами товаров. Поддержание высокого уровня обслуживания клиентов.",https://hh.ru/vacancy/125429269
Менеджер по продажам (ул. Матросова),BY business group (Бизнес-Юрист),60.0,,,,,От 1 года до 3 лет,ТК,5/2,,"премии, обучение","Консультировать Клиентов, которые пришли в офис на встречу; Заключать договоры с Клиентами; Передавать дело в юридический отдел для его дальнейшего ведения; Консультировать Клиентов, которые не могут приехать в офис из отдаленных населенных пунктов по видеосвязи.",https://hh.ru/vacancy/117992675
Региональный представитель / Менеджер по работе с клиентами / Специалист по работе со школами,Онлайн-школа Тетрика,40.0,70.0,,,,От 1 года до 3 лет,ТК,5/2,,"форма, обучение","Устанавливать первичный контакт с образовательными учреждениями; Договариваться о размещении информации в образовательных учреждениях о бесплатных проектах Тетрики для учеников школ с целью привлечения лидов и оплат; Привлечение новых учеников и репетиторов путем информирования в образовательных учреждениях (без сбора данных); Ты будешь ответственным за регионы, которые тебе выдадут, поэтому необходимо вести общую отчётность о проделанной работе.",https://hh.ru/vacancy/123920355
Менеджер по работе с клиентами (без поиска),100балльный репетитор,,63.0,,,,Нет опыта,ГПХ,"5/2, 2/2",,"ДМС, премии","Общение с тёплой базой клиентов через IP-телефонию. Работа в amoCRM с входящими заявками. Выполнение KPI (конверсия, средний чек). Что нужно: Грамотная речь, оборудованное рабочее место. Опыт в онлайн-продажах или call-центре будет преимуществом. Если вы хотите стать частью нашей команды и помогать тысячам школьников достигать своих целей, оставляйте отклик — мы будем рады познакомиться с вами!",https://hh.ru/vacancy/124948541
Менеджер по продажам (B2B),Инновационные системы пожаробезопасности,100.0,,,,,От 3 до 6 лет,ГПХ,5/2,,"ДМС, форма, премии, бонус, бонусы, подарки, обучение",Анализировать новые направления и привлекать новых клиентов. Прорабатывать цепочку принятия решений у клиента (от проектировщика и подрядчика до конечного заказчика...,https://hh.ru/vacancy/124884639
Менеджер по продаже новостроек,Самолет Плюс,70.0,250.0,,,,Нет опыта,ТК,5/2,,премии,"проводить переговоры с клиентами, презентовать наши технологии и кейсы, выяснять мотивацию, подписывать с ними договоры; работа с популярными и современными жилыми комплексами Тольятти, Москвы, Санкт-Петербурга, Казани и тд.; продажа новостроек покупателям из базы компании; ВОЗМОЖНОСТИ: доход 150 000₽ и выше, верхнюю планку определяешь ты исходя из своих целей и возможностей, с одной сделки можно заработать 200тыс. ₽ и больше; офис открыт с 9:00 до 18:00 по будням, но график может быть и гибкий - чем ты результативнее, тем больше управляешь своим временем самостоятельно; доступ к базе знаний компании; групповые и индивидуальные тренировки с наставниками, в том числе с директором компании; командная работа на каждом этапе воронок продаж; штурмы и подготовка к встречам, подготовка аналитики, концепций, сценариев, схем сделок; развитие до супер-эксперта, который продает новостройки по всей стране! КАК ПРИСОЕДИНИТЬСЯ? Оставляй отклик на вакансию! И становись частью команды Самолет Плюс Начни успешную карьеру в недвижимости! ________________________",https://hh.ru/vacancy/124411838
Менеджер по продажам,Лемана ПРО,48.5,,,,,От 1 года до 3 лет,ТК,"5/2, 2/2",Ежемесячно,"ДМС, страхование, обучение","​​​​ Обработка входящих обращений от клиентов B2B (любые юридические лица и профессиональные строительные клиенты); Консультирование клиентов (по ассортименту, по подбору аналогов, по наличию и услугам компании); Развитие взаимоотношений с клиентами; Подготовка коммерческого предложения и выставление счета; Сопровождение клиентов на всех этапах продаж (от заключения договора и первого заказа до отгрузки); Осуществление кросс-продаж и пост-продажное сопровождение клиента.",https://hh.ru/vacancy/123843667
Менеджер по продажам,СК Ренессанс Жизнь,70.0,,,,,От 1 года до 3 лет,ТК,5/2,Ежемесячно,"ДМС, обучение","Выполнение плановых показателей по заключению, сопровождению, пролонгации договоров инвестиционного и накопительного страхования жизни; Обеспечение качественного обслуживания и сопровождения клиентского портфеля.",https://hh.ru/vacancy/124780294
Менеджер по продажам (автозапчасти),ДМ-17,80.0,,,,'8-9,От 1 года до 3 лет,ТК,8/9,Ежемесячно,форма,"вести удаленно заказы от заявки до отгрузки. Наши основные требования к кандидату: опыт работы в сфере продаж автозапчастей; опыт работы с электронными каталогами автозапчастей (BMW VAG MB); наличие ПК с широкоформатным экраном или ноутбука; клиентоориентированность и нацеленность на результат, умение грамотно общаться, внимательность‚ усидчивость‚ не конфликтность‚ желание учиться и умение конструктивно решать проблемы, возникающие в процессе взаимодействия с клиентами.",https://hh.ru/vacancy/124560276
Менеджер по продажам,Яндекс Команда для бизнеса,50.0,,,,,От 1 года до 3 лет,ТК,5/2,,"форма, премии, скидки, обучение",Совершать исходящие звонки действующим клиентам Яндекса (юридические лица) без поиска клиентов (отсутствие холодных звонков). Проводить аудит рекламных кампаний и давать...,https://hh.ru/vacancy/124997144
Менеджер по продажам и обслуживанию юридических лиц,Банк ПСБ,,,,,,От 1 года до 3 лет,ТК,5/2,,"ДМС, скидки","Привлечение Клиентов-юридических лиц на расчетно-кассовое обслуживание Консультирование Клиентов по продуктам банка,кросс-продажи Обслуживание Клиентов-юридических лиц в отделении Банка Обеспечение качественного обслуживания Клиентов Развитие действующего портфеля Клиентов Что важно для нас: Образование высшее/неоконченное высшее Опыт работы в банковской сфере не менее года Грамотная речь Опыт работы в продажах Активная жизненная позиция Тебе нравится общаться с людьми Что предлагаем: Официальное оформление в соответствии ТК РФ График работы: 5/2 Конкурентный уровень дохода Доплата к отпускному и больничному листу «Кафетерий льгот»: ДМС для работника и членов семьи, возмещение затрат на отдых, спортивные услуги, покупки на маркетплейсе «ПСБ Маркет» Дополнительные льготы при заключении брака и рождении детей Материальная поддержка в сложных жизненных ситуациях Бесплатная программа поддержки работников: юридические, финансовые и психологические консультации, помощь в бытовых вопросах, автопомощь, корпоративные скидки, профориентация детей работников Возможность профессионального развития и прохождения внутреннего и внешнего профессионального обучения Корпоративная паритетная пенсионная программа",https://hh.ru/vacancy/123436379
