Должность,Работодатель,ЗП от (т.р.),ЗП до (т.р.),Средний совокупный доход при графике 2/2 по 12 часов,В час,"Длительность 
смены","Требуемый
опыт",Труд-во,График,"Частота 
выплат",Льготы,Обязаности,Ссылка
Frontend-разработчик,ДЖЕЙКЕТ РАБОТА,100.0,140.0,,,,Нет опыта,ТК,5/2,,,"Разрабатывать пользовательский интерфейс веб-приложений на HTML, CSS и JavaScript; Верстать страницы по макетам (Figma, Photoshop) с учетом кросс-браузерности и адаптивности; Подключать фронтенд к API и взаимодействовать с бэкенд-системами; Оптимизировать производительность страниц и улучшать UX; Работать в команде с разработчиками, аналитиками и дизайнерами, участвовать в обсуждении идей и предложений по улучшению продукта. Требования : Понимание основ жизненного цикла разработки ПО (SDLC) Базовое знание HTML5, CSS3 и JavaScript; Понимание принципов адаптивной и кросс-браузерной верстки; Знание основ одного из фреймворков (React, Vue, Angular); Внимательность к деталям и аккуратность в работе с кодом; Наличие учебных или собственных проектов будем плюсом (GitHub, CodePen, личный сайт/портфолио); Опыт работы с системами контроля версий (Git) будет преимуществом Условия : Официальное оформление в соответствии с ТК РФ; Зарплата от 100 000 до 140 000 ₽ (полностью «белая»); График 5/2; Работа в офисе; Наставничество от опытных разработчиков и поддержка в профессиональном росте; Возможность быстро развивать навыки и участвовать в реальных проектах с первого дня.",https://hh.ru/vacancy/125277841
IOS-разработчик,Гринсайт,,,,,,От 1 года до 3 лет,ТК,5/2,,,"Разработка мобильных приложений под iOS на стеке Swift, Combine, Async/Await, UIKit, SnapKit, DiffableDataSource, Moya + Alamofire. Участие в процессе...",https://hh.ru/vacancy/125437898
Python-разработчик,Workmate,70.0,,,,,Нет опыта,ТК,5/2,,,"Уверенные навыки написания кода на Python. Знание REST API и одного из популярных веб-фреймворков (Django, FastAPI). Навыки работы с...",https://hh.ru/vacancy/125299437
Java-разработчик,Карьера,,200.0,,,,Более 6 лет,ТК,5/2,,форма,Разработка и поддержка высококачественного кода на Java. Участие в проектировании архитектуры программных решений. Интеграция с внешними API и сервисами. Оптимизация производительности приложений. Участие в код-ревью и обмене знаниями с командой.,https://hh.ru/vacancy/125179050
Разработчик Go,Positive Technologies,,,,,,От 3 до 6 лет,ТК,5/2,,"ДМС, форма, обучение",Разработка и поддержка утилит на языке Golang для анализа и обработки данных в сфере информационной безопасности; Интеграция разработанных решений с существующими системами и платформами компании; Проведение тестирования и отладки разработанных утилит; Взаимодействие с командой аналитиков для определения требований и улучшения функционала утилит.,https://hh.ru/vacancy/125370263
Junior Python разработчик,Хайталент,70.0,100.0,,,,Нет опыта,ГПХ,5/2,,,"Участвовать в разработке веб-приложений и сервисов на Python; Работать с REST API: проектировать, реализовывать и тестировать их; Взаимодействовать с базами данных, писать SQL-запросы; Подключать сторонние сервисы и интеграции; Писать чистый, поддерживаемый код и покрывать его тестами; Обязательные",https://hh.ru/vacancy/124471359
Старший разработчик Java,Юникон Бизнес Солюшнс Акционерное Общество,,,,,,От 3 до 6 лет,ГПХ,5/2,,,​​​​​​​- участие в проекте по разработке ERP-системы (проект импортозамещения); - разработка микросервисного приложения.,https://hh.ru/vacancy/125433089
Frontend React Developer (Middle+/Senior),Дабл Ап,,,,,,От 3 до 6 лет,ГПХ,5/2,,"форма, премии","Разработка и поддержка клиентских web-приложений на React ; Работа с архитектурой SPA и интеграцией с backend через REST/GraphQL; Подключение и настройка state management ( Redux, MobX, Zustand ); Оптимизация производительности интерфейсов; Разработка адаптивной и кросс-браузерной верстки; Интеграция и настройка UI-библиотек (Material UI, Ant Design и др.); Участие в code review и командных планированиях.",https://hh.ru/vacancy/125370923
Frontend-разработчик (Vue),РУТ КОД,,,,,,От 1 года до 3 лет,ТК,5/2,,форма,"Доработка, поддержка и рефакторинг существующего функционала; Разработка нового функционала; Разработка новых внутренних проектов; Разработка форм отчетов, дашбордов, графиков и выгрузок в файлы офисного формата;",https://hh.ru/vacancy/125345215
Java-разработчик,Цифролаб,,,,,,От 3 до 6 лет,ТК,5/2,,"форма, премии, обучение","Разработка и поддержка корпоративных приложений на Java; Проектирование, реализация и рефакторинг backend-решений с применением принципов ООП и паттернов проектирования; Участие в проектировании архитектуры и интеграции микросервисов на базе Spring Boot и Spring Cloud; Реализация и поддержка REST API, обеспечение их стабильной и безопасной работы; Разработка и выполнение юнит, интеграционных и автоматизированных тестов для обеспечения высокого качества кода; Работа с реляционными базами данных (Oracle DB, PostgreSQL): проектирование схем, написание эффективных SQL-запросов, оптимизация производительности; Использование ORM (Hibernate) для доступа к данным и реализации бизнес-логики; Внедрение и поддержка процессов контейнеризации приложений с использованием Docker; Реализация и поддержка механизмов обмена сообщениями через RabbitMQ или Kafka; Работа с системами контроля версий (Git), участие в процессах code review; Использование инструментов сборки (Maven, Gradle) для автоматизации сборки и деплоя приложений; Применение dependency injection (DI) для обеспечения гибкости и расширяемости архитектуры решений; Поддержка и развитие существующего функционала, написание чистого, читаемого и документированного кода; Взаимодействие с командой, участие во внутренних митапах, обмен знаниями и опытом, обучение новых сотрудников.",https://hh.ru/vacancy/124559033
Frontend-разработчик,Wolle Development Limited,,,,,'1-2,От 1 года до 3 лет,ТК,1/2,,,"Разрабатывать и поддерживать frontend-приложения на React + TypeScript. Участвовать в проектировании архитектуры, внедрять лучшие практики разработки. Оптимизировать производительность и...",https://hh.ru/vacancy/124808828
Senior Frontend Developer / Старший фронтэнд разработчик,Podscribe,,,,,,От 3 до 6 лет,ТК,5/2,,,Significant ownership and impact on new product <highlighttext>development</highlighttext>. Доступ к современным технологиям и возможность внедрять собственные решения. Заметное влияние на...,https://hh.ru/vacancy/124847087
Frontend-разработчик (React),Информационное агенство Планета ОЗ,,,,,,Более 6 лет,ТК,2/3,,ДМС,"Разработка новых пользовательских интерфейсов и функциональных модулей с использованием Vue 3 (Composition API, &lt;script setup&gt;) и React (с использованием хуков). Рефакторинг и поддержка существующего кода на React и Vue 2/3. Тесное взаимодействие с бэкенд-разработчиками для интеграции UI с RESTful API и/или GraphQL эндпоинтами. Участие в код-ревью, поддержание высокого качества кода и его производительности. Взаимодействие с дизайнерами и продукт-менеджерами для реализации лучшего пользовательского опыта.",https://hh.ru/vacancy/124820937
Разработчик java,Ростелеком Информационные Технологии,,,,,,От 1 года до 3 лет,ТК,5/2,,"ДМС, форма, обучение, транспорт","Развитие и улучшение Kotlin/Java микросервисов совместно с командой разработчиков, Анализ и оптимизация производительности, Участие в работе над развитием проекта совместно с архитекторами и аналитиками, Проведение ревью кода.",https://hh.ru/vacancy/125375620
Frontend-разработчик,Цифролаб,,,,,,От 3 до 6 лет,ТК,5/2,,"форма, премии","Разработка и поддержка веб-приложений с использованием JavaScript-фреймворков (React, Angular); Взаимодействие с backend через REST API и/или GraphQL; Верстка интерфейсов на основе дизайн-макетов (Figma, Zeplin, Adobe XD); Работа с системами контроля версий (Git); Интеграция и настройка инструментов сборки и автоматизации (Webpack, Babel, npm/yarn, Docker и др.); Оптимизация производительности и обеспечение кроссбраузерной совместимости; Реализация UI с использованием современных подходов (CSS Modules, Styled-components, SASS/SCSS, PostCSS); Внедрение и поддержка unit и e2e тестирования (Jest, Testing Library, Cypress); Активное участие в code review и командном обсуждении архитектурных решений.",https://hh.ru/vacancy/124624080
