Должность,Работодатель,ЗП от (т.р.),ЗП до (т.р.),Средний совокупный доход при графике 2/2 по 12 часов,В час,"Длительность 
смены","Требуемый
опыт",Труд-во,График,"Частота 
выплат",Льготы,Обязаности,Ссылка
Менеджер по оптовым продажам,Клин Соул,250.0,,,,,От 1 года до 3 лет,ТК,5/2,,,"Активные продажи, нацеленные на расширение клиентской базы и обеспечение устойчивого роста объемов реализации; Совершение теплых звонков по заранее подготовленной базе, а также рассылка коммерческих предложений; Ведение переговоров с клиентами, заключение договоров. Установление долгосрочных отношений с клиентами, основанных на доверии и взаимовыгодном сотрудничестве; Формирование и выставление счетов, контроль своевременности их оплаты, отслеживание процесса отгрузки товаров для обеспечения своевременного выполнения обязательств перед клиентами. Важным аспектом работы является уверенное владение компьютером, включая программы MS Office, 1С 8, Битрикс24, что позволит эффективно справляться с текущими задачами и организовывать рабочие процессы.",https://hh.ru/vacancy/125175466
Менеджер по продажам и работе с клиентами,Ёж Технологии,80.0,,,,,Нет опыта,ТК,5/2,Ежемесячно,,"Работа с холодной базой и её развитие. - Установление контакта с ЛПР и выявление потребностей. - Передача заинтересованных собственников бизнеса в отдел продаж. - Мы ищем кандидата, который: - Умеет или готов научиться продавать сложные услуги. - Ценит долгосрочные отношения с клиентами и высокий уровень сервиса. - Готов работать с холодными контактами и превращать их в реальных клиентов.",https://hh.ru/vacancy/124659859
Менеджер по продажам (складская техника),МАКСИМА,100.0,200.0,,,,Нет опыта,ТК,5/2,,"ДМС, форма","Развитие базы клиентов и партнеров; Прием входящих запросов и обработка заявок от Заказчиков; Выстраивание долгосрочных партнерских отношений с клиентами (возможны очные бизнес-встречи); Работа с договорами, с первичной бухгалтерской документацией; Контроль дебиторской задолженности; Контроль выполнения заказов; Заключение и ведение договоров, сопроводительных документов; Постоянный мониторинг рынка потенциальных клиентов и конкурентов компании; Работа в программе Microsoft Office, Bitrix 24.",https://hh.ru/vacancy/124649509
Менеджер отдела продаж,Green Land,90.0,250.0,,,,От 1 года до 3 лет,ТК,5/2,,обучение,"* Продажа кашпо и услуги по озеленению обратившимся клиентам * Обработка входящих звонков и заявок * Развитие отношений с имеющейся базой клиентов * Ведение и контроль сделки до ее успешного завершения * Подбор кашпо и растений (с фитодизайнером) * Сопровождение сделок (КП, договоры, счета и пр.) * Ведение клиентов в СRМ, аналитика и отчетность.",https://hh.ru/vacancy/125355063
Менеджер по работе с клиентами,Острякова Ксения Сергеевна,100.0,150.0,,,,От 1 года до 3 лет,ТК,5/2,,обучение,"Приём входящих звонков и заявок (без холодных продаж); Консультация клиентов по услугам и материалам; Назначение замеров и согласование выездов специалистов; Подготовка и отправка коммерческих предложений; Организация заказа материалов на объект; Сопровождение клиента до подписания договора; Контроль выполнения работ, взаимодействие с прорабами и клиентами.",https://hh.ru/vacancy/125396485
Менеджер по работе с клиентами B2B (без холодного поиска),ДОМ ВАШЕГО БИЗНЕСА,90.0,,,,'6-12,От 1 года до 3 лет,ТК,6/12,,"бонус, бонусы, обучение, кофе, чай","Продажи B2B — работа только с &quot;теплой&quot; базой клиентов (аренда офисов, складов, юридические адреса). Консультирование — клиентов по вопросам услуг компании Работа в CRM — ведение сделок в Bitrix24, отчетность. Переговоры — общение с партнерами, решение вопросов. Контроль платежей — отслеживание дебиторской задолженности. На период ввода в должность и полной адаптации Вы работаете в статусе Менеджера по продажам (junior). Важно, что вы работаете под наставничеством Вашего руководителя - мы Вас всему научим! Вам стоит откликнуться, если есть: Опыт в продажах (недвижимость, B2B, B2C — будет плюсом) Навыки ведения переговоров и работы с возражениями Знание основ документооборота (составление договоров, владение MS Office) Опыт работы с CRM (Bitrix24 — преимущество) Желание развиваться в B2B направлении Тебе точно понравится в компании, у тебя есть возможность хорошо зарабатывать на рынке В2В в надежной и стабильной компании! Откликайтесь прямо сейчас! Мы ценим своих сотрудников и создаем комфортные условия для профессионального роста. P.S. Готовы рассмотреть кандидатов со смежным опытом в продажах или риэлторских услугах. Для нас главное - ответственность кандидата.",https://hh.ru/vacancy/124642320
"Менеджер по работе с клиентами (трейдинг, работа в чатах)",ТЛ Групп,,,,,,От 1 года до 3 лет,ТК,5/2,,форма,Принимать входящие обращения и заявки от пользователей (работа в чате); Консультировать клиентов по продукту; Отчетность в CRM.,https://hh.ru/vacancy/125245972
Менеджер по работе с клиентами,Окб Спецстальпроект - Спб,244.5,,,,,Нет опыта,ТК,30/17,,обучение,"Работа как с новыми, так и с постоянными клиентами Компании; Проведение переговоров; Полное сопровождение сделок; Ведение документооборота по сделкам; Работа с крупными клиентами: строительные организации, оборонные предприятия, судостроительные компании, и т.д.",https://hh.ru/vacancy/124802720
Менеджер отдела продаж розница,Шипулин Михаил Олегович,180.0,,,,,Более 6 лет,ТК,2/2,,"форма, бонус, бонусы, обучение",Ищем в команду сильных продавцов для работы по новым заявкам и текущей клиентской базе. +продажи в переписке по входящим заявкам...,https://hh.ru/vacancy/125174732
Менеджер по продажам,Тенет,150.0,,,,,От 1 года до 3 лет,ГПХ,5/2,2 раза в месяц,"форма, обучение","Обработка входящих запросов от клиентов; Проведение встреч с клиентами в онлайн и оффлайн; Продажа продукта компании, заключение договоров; Работа в CRM системе, у нас Битрикс24; Ведение отчетности по выполненной работе; Активные переписки в месенджерах.",https://hh.ru/vacancy/125207075
Менеджер по продажам,ГРИНФИЛД РУС,150.0,,,,,От 1 года до 3 лет,ТК,17/30,,,"Активные продажи , развитие существующих отношений; Ведение переговоров. Проведение встреч, презентаций и переговоров с потенциальными и существующими клиентами; Ведение и актуализация клиентской базы в CRM-системе; Подготовка коммерческих предложений, договоров и другой документации; Изучение конкурентной среды и потребностей клиентов; Подготовка отчетов о проделанной работе;",https://hh.ru/vacancy/125317869
Менеджер по оптовым продажам,Юг-Терминал,100.0,200.0,,,,Нет опыта,ТК,5/2,,"форма, бонус, бонусы, обучение",Развитие клиентской базы (активный поиск новых клиентов и поддержание отношений с ключевыми клиентами) на закрепленной территории. Сбор и анализ информации...,https://hh.ru/vacancy/125465008
Специалист по работе с клиентами,Завод Строительных Материалов Волга Блок,68.0,,,,,Нет опыта,ТК,5/2,2 раза в месяц,"питание, обучение","получение и обработка заявок от действующей базы клиентов; контроль дебиторской задолженности; контроль и сопровождение отгрузки заказов; взаимодействие с смежными отделами (склад ГП, логистика, бухгалтерия). Что мы ждем от кандидата: желательный опыт от 6 месяцев на должности менеджер клиентского сервиса в сфере производство строительных материалов (cтеновые материалы, сухие строительные смеси) или в перепродаже строительных материалов; уверенный пользователь (знание 1С, CRM, MS Office: Word, Excel, Outlook); знание первичного документооборота бухгалтерии и склада; навыки работы с кассовым аппаратом; навыки делового общения, грамотная устная и письменная речь; навыки деловой переписки; коммуникабельность, стрессоустойчивость, презентабельный внешний вид. С апреля 2025 года &quot;Завод Строительных материалов &quot;Волга Блок&quot; входит в холдинг &quot;ЦЕМРОС&quot;.",https://hh.ru/vacancy/125263992
"Менеджер по продажам БПЛА, РЭБ",Маркова Александра Игоревна,130.0,250.0,,,'9-18,От 1 года до 3 лет,ТК,5/2,2 раза в месяц,"бонус, обучение","Продажа продукции БПЛА и средств РЭБ Привлечение новых клиентов, выстраивание отношений с существующими клиентами. Ведение деловой переписки с клиентами и партнерами Поддержка контакта с постоянными клиентами компании Контроль своевременной оплаты по договорам от клиентов и партнеров Составление коммерческих предложений для продажи продукции компании Установление контакта с клиентом на ранних этапах продаж Отработка возражений и претензий, разрешение конфликтов с клиентами Выявление потребности клиента в продукции и услугах компании Необходимые умения менеджера (если возникнут сложности, пробелы в знаниях – со всем поможем): Вести переговоры и убеждать; Работать в горячих и теплых продажах; Владеть базовыми техниками продаж; Уметь быстро разбираться в технических характеристиках товара; Работать с возражениями клиентов; Иметь грамотную устную и письменную речь; Работать с CRM и офисными программами;",https://hh.ru/vacancy/125393369
Ведущий менеджер по продажам,Группа компаний ИНФУЛЛ,100.0,250.0,,,,От 3 до 6 лет,ТК,"5/2, 2/2",,форма,Ведение переговоров с клиентами по телефону и в переписке. Продажа страховых продуктов частным клиентам. Поддержание долгосрочных отношений с клиентами и обеспечение высокого уровня сервиса. Выполнение планов продаж и увеличение клиентской базы.,https://hh.ru/vacancy/121720291
Менеджер по продажам в кондитерскую,Кондитерская Chaudeau,100.0,150.0,,,,От 1 года до 3 лет,ТК,2/2,,обучение,Вести переписку с клиентами в соц. сетях и мессенджерах. Отвечать на вопросы клиентов в мессенджере и соц. сетях. ,https://hh.ru/vacancy/125261172
Менеджер по продажам (входящие звонки),Якушечкин Rent,120.0,450.0,,,,От 1 года до 3 лет,ТК,5/2,,"форма, обучение","Горячие входящие заявки — в среднем 10 лидов в день, с потенциальным чеком от 300 000 руб + работа с теплой...",https://hh.ru/vacancy/125319319
Менеджер по продажам в переписке,Полегаев Владимир Андреевич,80.0,210.0,,,,От 1 года до 3 лет,ТК,5/2,Еженедельно,"форма, обучение","Общаться с потенциальными клиентами и подбирать для них подходящие обучение. Закрывать сделки – превращать интерес в покупку. Контролировать оплату от клиентов и сопровождать их после покупки. Твоим преимуществом будет: Энергичность и проактивность – любишь общаться и умеешь убеждать Амбициозность – хочешь зарабатывать много и достигать крутых результатов. Готов вкладываться в свою работу, а не просто &quot;отсиживать часы&quot;. Если ты дочитал до конца и понял, что это про тебя: Напиши сопроводительное письмо и укажи 3 причины , почему именно ты должен быть в нашей команде! До встречи на собеседовании !",https://hh.ru/vacancy/124783282
Менеджер по продажам (оператор 1С),Центурион,70.0,,,,,От 1 года до 3 лет,ТК,5/2,,транспорт,"Обработка заказов клиентов (прием входящих звонков,электронных писем). Ведение документооборота с клиентом( заказы, счета, реализации,рекламации, акты сверок). Консультации клиентов по ассортименту, наличию, стоимости,новинкам, новостям, акциям.",https://hh.ru/vacancy/125310667
Менеджер по работе с клиентами,Транспортная компания Энергия,57.0,,,,,Нет опыта,ТК,5/2,,,работа с клиентами оформление документов прием платежей прием телефонных звонков,https://hh.ru/vacancy/125412842
Менеджер по продажам,LoyMe,120.0,220.0,,,'7-10,От 3 до 6 лет,ТК,"5/2, 7/10",,форма,Проводить видеовстречи с собственниками/директорами/маркетологами клиник в Zoom и Яндекс.Телемост (демо + расчёт эффекта для клиники). Общаться с клиентами...,https://hh.ru/vacancy/125287493
Менеджер отдела продаж,LEONID GRIVKO,60.0,200.0,,,,От 1 года до 3 лет,ГПХ,2/2,2 раза в месяц,обучение,"В АМО СРМ обрабатывать входящие заявки - вести общение с нашими клиентами, - Индивидуально подходить к каждому клиенту, изучать его клиентский опыт и выстраивать с ним долгосрочные отношения, - Красиво и на высоком уровне презентовать наш продукт, приглашать клиентов в бутики за покупками, - Выполнять ключевые показатели эффективности, - Вести отчетность, - Выполнять план по наполняемости бутиков. Ценный конечный продукт данной должности - визит клиента в бутик для совершения примерки.",https://hh.ru/vacancy/125328716
Менеджер по продажам,Мухтаров Шамиль Гашимович,40.0,100.0,,,1.0,Нет опыта,ТК,5/2,,"премии, скидки",Консультирование покупателей; Помощь клиентам в выборе продукции; Работа по соблюдению стандартов в торговом зале.,https://hh.ru/vacancy/125369605
Менеджер по продажам,Скай-Трейд,100.0,,,,,Нет опыта,ТК,5/2,,"бонус, бонусы, обучение, транспорт, кофе","1. Обработка входящих заявок; 2. Подготовка КП, расчёт стоимости ЖБИ и логистики; 3. Проведение переговоров и презентаций для ЛПР; 4. Контроль сделки от заявки до отгрузки; 5. Анализ рынка и конкурентов, ведение CRM (Битрикс24).",https://hh.ru/vacancy/125433025
"Менеджер по продажам (Одежда, аксессуары)",National Electric,100.0,130.0,,,,От 1 года до 3 лет,ТК,4/6,Ежемесячно,транспорт,"поиск и развитие клиентской базы(командировки для проведения встреч и презентаций); работа с холодной базой; - ведение переговоров c потенциальными и действующими клиентами; построение долгосрочных партнерских отношений; - подготовка коммерческих предложений в течение сезона для увеличения объемов закупаемой коллекции, с целью увеличения продаж; работа со свободным складом: - ведение регулярной отчетности по продажам и планам магазинов клиентов; - мониторинг готовности товара к отгрузке; - контроль дебиторской задолженности; - работа с предзаказами: презентация сезонных коллекций, формирование сезонных заказов (в шоурум и удаленно) для клиентов по всем группам товара: одежда, - оперативное решение вопросов и сопровождение клиента на всех этапах; - Участие в специализированных выставках с целью развития собственной торговой марки и продаж (CPM, другие).",https://hh.ru/vacancy/124600793
Менеджер отдела продаж,Денисов Константин Денисович,70.0,,,,,Нет опыта,ТК,5/2,,"бонус, бонусы, обучение","Работать с входящими лидами по готовому скрипту (это основная часть работы); -Консультировать клиентов, подбирать оптимальное решение под их задачу; -Составлять договоры, принимать предоплату, формировать бронирование во внутренней системе; -Работать в CRM Битрикс24; -По необходимости заниматься холодными продажами: рассылки, доработки клиентской базы, возврат старых клиентов. Что важно: -Опыт работы в продажах от 6 месяцев- 1 года ; -Умение общаться с клиентами и выстраивать доверие; -Навыки работы с CRM или готовность быстро освоить; -Наличие своего ноутбука; -Ответственность, активность и ориентация на результат.",https://hh.ru/vacancy/124734602
Менеджер по продажам (без поиска клиентов),4Lemons,85.0,140.0,,,,От 1 года до 3 лет,ТК,5/2,Еженедельно,"премии, скидки, обучение, кофе","Работа с продукцией мирового уровня, прошедшей строгий контроль и подтвержденной тысячами хвалебных отзывов. Ваши функции: Консультировать потенциальных и действующих клиентов...",https://hh.ru/vacancy/125326415
Менеджер по продажам в чат Telegram (Без звонков),Три Процента,60.0,100.0,,,,От 1 года до 3 лет,ТК,"5/2, 6/1",Еженедельно,"обучение, кофе",Общаться с клиентами в Telegram-чате — без звонков. Вести по готовой воронке продаж по удобному скрипту. Помогать людям выбрать лучшее...,https://hh.ru/vacancy/123663611
Менеджер отдела продаж в фитнес клуб,ECOFITNESS,100.0,200.0,,,,От 1 года до 3 лет,ТК,2/2,,,"Планирование и выполнение плана продаж • звонки, встречи, продажи, продлени • Ведение отчетности, работа в CRM, 1С • Личное участие в переговорах и продажах",https://hh.ru/vacancy/124701288
Менеджер по работе с клиентами в сегменте B2C,Хуснуллина Ирина Викторовна,80.0,120.0,,,,От 1 года до 3 лет,ТК,3/3,,чай,"работать с &quot;теплыми&quot; заявками по телефону и в офисе; вести клиентов в АМО СРМ; заключать договора по списанию долгов; развиваться в данной сфере, следить за тенденциями отрасли",https://hh.ru/vacancy/124530582
Менеджер по продажам,DISCIPLINA,100.0,,,,'3-2,От 3 до 6 лет,ТК,"3/3, 2/2",,,Работа с входящим потоком клиентов. - Деловая переписка. - Работа в amoCRM. - Выполнение планов продаж и увеличение объема продаж.,https://hh.ru/vacancy/125300622
Менеджер по работе с клиентами,Поволжская торговая компания,62.0,,,,,Нет опыта,ТК,6/1,,"обучение, жилье","Ведение страничек интернет-магазина в социальных сетях и на сайте (посты, сторисы, акции, розыгрыши, обновление фото товара и т.д.). Прием заказов от клиента, консультирование по ассортименту, работа с дебиторской задолженностью.",https://hh.ru/vacancy/125364998
"Менеджер проектов (объектные продажи, DIY)",ОПУС-Контракт,120.0,300.0,,,,От 1 года до 3 лет,ГПХ,5/2,,"бонус, обучение","Поиск новых проектов (продажи), работа с текущей клиентской базой: — Нарабатывание деловых связей (архитекторы, подрядчики, заказчики, УК). — Поиск новых проектов/клиентов...",https://hh.ru/vacancy/122186235
Менеджер по работе с клиентами на Английском языке (digital B2B премиальный),Кадровый Дом Елисеевой,,,,,'10-15,От 1 года до 3 лет,ГПХ,10/15,Еженедельно,"форма, бонус, бонусы","Помогать в составлении и выполнении плана продаж. Вести коммуникацию с потенциальными клиентами: выяснять боли, уточнять цели, помогать сформулировать запрос. - ",https://hh.ru/vacancy/125249506
Менеджер отдела продаж,Завод Спецмаш,150.0,400.0,,,,От 3 до 6 лет,ТК,29/18,,,"Осуществлять продажи грузовой техники на шасси Shacman, Урал, FAW и пр. Активный поиск и привлечение новых клиентов, наработка клиентской базы. ",https://hh.ru/vacancy/125206866
Менеджер по работе с клиентами,Стар Смайл,150.0,,,,'2-3,От 1 года до 3 лет,ТК,"2/3, 5/2, 1/2",2 раза в месяц,"премии, обучение",Вести и расширять клиентскую базу. Привлекать к сотрудничеству новых клиентов. Проведение личных встреч с клиентами (2-3 встречи в день). ,https://hh.ru/vacancy/124626033
Менеджер по продажам с VIP клиентами,LS.NET.RU,50.0,120.0,,,,Нет опыта,ТК,4/2,,"бонус, обучение",Встреча гостей бутика. Консультирование клиентов по ассортименту товаров. Работа в АМО CRM. Обзвон клиентской базы (исходящие звонки). Назначение встреч клиентам...,https://hh.ru/vacancy/91670842
Менеджер по продажам,HILST,120.0,190.0,,,,Нет опыта,ТК,5/2,,,"Активный поиск, привлечение, развитие деловых связей с новыми проектными, строительными компаниями - Ведение телефонных переговоров - Формирование коммерческих предложений, заключение договоров и сопровождение сделок Что мы ждем от Вас: - Опыт работы в продажах (будет преимуществом в сфере строительства, а также в компанияx HILTI,UTECH) - Умение читать базовые чертежи - Знание 1С - Отличные коммуникативные навыки и умение убеждать - Готовность к редким командировкам",https://hh.ru/vacancy/124556009
Менеджер по продажам IT решений (офис),TAURUS,100.0,,,,,От 1 года до 3 лет,ТК,5/2,Еженедельно,,"Формирование и расширение клиентской базы/ работа с существующей базой клиентов; продажа ПО, лицензий, серверного и сетевого оборудования, компьютерной техники и сопутствующих услуг конечным пользователям; ведение отчётности в CRM системе, контроль дебиторской задолженности; выполнение личного плана продаж; переговоры с потенциальными клиентами (B2B и B2G); подготовка коммерческих предложений и заключение договоров; поддержание стабильных долгосрочных отношений с клиентами и развитие клиентской базы; ведение еженедельной и ежемесячной отчётности. Мы ожидаем от Вас: опыт продаж в B2B от 1 года; опыт общения с заказчиками; опыт составления договоров и КП; опыт проведения встреч с заказчиками; опыт самостоятельного холодного поиска клиентов; быстрая обучаемость; активность, коммуникабельность, уверенность в себе; ответственное отношение к работе и доведение до результата; наличие сформированной клиентской базы будет преимуществом Мы предлагаем : оклад от 100 000 и выше + один из самых больших процентов от личных продаж, доход без потолка ! Итоговое решение по ЗП принимает руководитель по результатам финального собеседования. график 5/2, гибкое начало дня; оформление по ТК РФ, оплачиваемые отпуска и больничные листы; корпоративная мобильная связь; комфортный офис в центре Москвы, в шаговой доступности от м. Новослободская, Менделеевская и Маяковская (10 минут ходьбы); возможность быстрого карьерного роста; молодой дружный коллектив (средний возраст сотрудников 28 лет); поддержка со стороны коллег и руководства. Если Вы внимательно ознакомились с нашей вакансией, напишите в сопроводительном письме фразу &quot; Хочу работать в Taurus! &quot;. Ждем тебя в нашей команде!)",https://hh.ru/vacancy/125133931
Менеджер по оптовым продажам косметики,Сернурский сырзавод,50.0,100.0,,,,От 1 года до 3 лет,ТК,5/2,,"подарки, скидки, обучение","Комплексное предложение косметических продуктов потенциальным клиентам (отправка коммерческих предложений, холодные звонки); обработка входящих заявок на заключение договора поставки косметики; планирование логистических маршрутов для новых клиентов (наша ТК, Деловые линии, СДЭК); контроль минимальных сумм заказа и оплаты заказов от покупателей; ведение существующей базы покупателей; участие в создании новых косметических продуктов.",https://hh.ru/vacancy/125369960
Менеджер по продажам услуг B2B,BUSINESS PRO,120.0,170.0,,,,От 1 года до 3 лет,ТК,1/10,Ежемесячно,"ДМС, форма, обучение","Исходящие звонки по готовой актуализированной базе, с телефонами непосредственно производственников, те, кому нужен этот продукт (телефоны конкретно ЛПР, которые занимаются...",https://hh.ru/vacancy/125374435
Менеджер по работе с клиентами,Главная Экспертная Служба,60.0,,,,,Нет опыта,ТК,5/2,,,Консультирование клиентов по услугам компании Оформление договоров Ведение отчетности (не бухгалтерия),https://hh.ru/vacancy/125345665
"Менеджер по продажам (чат, переписка)",Три Процента,50.0,100.0,,,,От 1 года до 3 лет,ТК,"5/2, 6/1",Еженедельно,"форма, обучение","Работаем исключительно с входящим потоком клиентов. Никаких звонков, никакого холодного поиска. — Общение с клиентами в чате, ведение диалога по воронке...",https://hh.ru/vacancy/124500860
Менеджер по работе с ключевыми клиентами по федеральным сетям (JКАМ / Junior Key Account Manager),Компания Арнест,,,,,,От 1 года до 3 лет,ТК,5/2,,"форма, бонус, бонусы","Работа с федеральными ключевыми клиентами Компании, в команде с сетью Х5; Участие в подписании выгодных торговых условий (увеличение рентабельности контракта по отношению к предыдущему году); Выполнение плана продаж (квартального и годового); Участие в обеспечении присутствия продукции компании во всех товарных категориях и во всех форматах сети в соответствии с поставленными целями; Участие в обеспечении листинга новинок; Работа с командой: подбор, мотивация, контроль, развитие сотрудников; Участие в согласовании и проведении в сети регулярных эффективных промоактивностей с целью увеличения продаж; Участие в обеспечении своевременного принятия сетью повышения цен; Формирование и утверждение оптимальной базы покрытия мерчендайзерами; Контроль качества оказываемых агентством мерчендайзинговых услуг; Ведение отчетности.",https://hh.ru/vacancy/125471718
Менеджер по продажам (B2B),Московский Мыловаренный Комбинат,160.0,178.0,,,,От 1 года до 3 лет,ТК,5/2,,"обучение, чай",Освоите ассортимент натуральной продукции и стандарты продаж уровня премиум. Станете мастером полного цикла продаж — от первого звонка до подписания контракта. ,https://hh.ru/vacancy/123215802
Менеджер по продажам,Цветочная мастерская Бирюза,70.0,100.0,,,'9-21,От 1 года до 3 лет,ГПХ,"3/3, 10/25",2 раза в месяц,форма,"Общение с клиентами в соцсетях и мессенджерах; Подбор букетов и оформление заказов; Передача заказов флористам и курьерам; Ведение данных в AMO CRM; Выполнение планов продаж. 👤 Кого мы ищем: Опыт работы в продажах от 1 года (флористика - твой огромный плюс); Энергичного, позитивного, стрессоустойчивого; С любовью к красоте и общению с людьми; Готовностью учиться и развиваться; Приветствуется высшее/средне-специальное образование. Если вы хотите работать с красивым продуктом, дарить эмоции клиентам и достойно зарабатывать — присоединяйтесь! Делайте отклик вместе с сопроводительным письмом, напишите, почему вы именно тот, кто там нужен, с кратким указанием опыта работы - такие резюме рассматриваются в первую очередь! Отклики на вакансию в нашу команду рассматриваются до 25.09.2025, успей проявить себя❗️",https://hh.ru/vacancy/125393883
Менеджер по продажам IT продукта,Lumero studio,170.0,,,,,От 1 года до 3 лет,ТК,5/2,,,"Поиск и установление контактов с застройщиками, девелоперами и архитектурными бюро. Проведение презентаций продукта (VR-шоурумы, цифровые двойники, интерактивные решения). Выявление потребностей клиента и подбор оптимального решения под проект. Ведение переговоров на уровне топ-менеджмента и отделов маркетинга. Сопровождение клиента от первого контакта до заключения договора. Работа с CRM: фиксация всех этапов сделки, контроль договорённостей и сроков. Участие в выставках, роудшоу и отраслевых мероприятиях. Обратная связь команде разработки по пожеланиям клиентов.",https://hh.ru/vacancy/124806282
Менеджер по продажам E1.RU,Shkulev Holding,100.0,,,,,От 1 года до 3 лет,ТК,5/2,,ДМС,"60% - переговоры с представителями бизнеса города, презентация возможностей нашего портала и соцсетей, разработка концепций рекламных компании в СМИ. ",https://hh.ru/vacancy/125413851
Менеджер по работе с клиентами,Центр образования и туризма,40.0,80.0,,,,От 3 до 6 лет,ТК,5/2,,,"Вести полный цикл работы с клиентами: от первичного контакта (холодные звонки, консультирование) и определения потребностей, до подбора оптимального курса/группы...",https://hh.ru/vacancy/123596702
Региональный менеджер по продажам/территориальный менеджер по продажам (Волгоградская обл.),Милл Фауз,,,,,,От 3 до 6 лет,ТК,5/2,,,"выполнение плана продаж, ведение переговоров, заключение договоров, управление продажами, составление коммерческих предложений, ведение установленной отчетности, продвижение продукции на закрепленной территории, развитие и поддержание клиентской базы, увеличение оптовых продаж, поиск дистрибьюторов.",https://hh.ru/vacancy/125276231
Account Manager/Менеджер по работе с клиентами,Creadigital,150.0,,,,'10-19,От 1 года до 3 лет,ТК,"5/2, 10/19",,,Выстраивать личные и доверительные отношения с клиентами. Полностью сопровождать проекты от брифа до отчётности. Погружаться в бизнес и продукт клиента...,https://hh.ru/vacancy/125328681
Менеджер по продажам в транспортную компанию,НТК МИР,95.0,,,,,Нет опыта,ТК,5/2,,"ДМС, бонус, бонусы, подарки, транспорт","Привлекать новых клиентов (холодные звонки), вести переговоры в интересах компании, составлять коммерческое предложение, с учётом интересов клиента, ввести базу клиентов...",https://hh.ru/vacancy/125328090
Менеджер по продажам (входящие заявки),ИПО АйСэф,80.0,150.0,,,,От 1 года до 3 лет,ТК,5/2,,"премии, обучение","Обработка входящих заявок с максимальной конверсией в продажу. Прямо сейчас у нас переизбыток входящих заявок Активно прорабатывать имеющуюся базу теплых клиентов. Мы не про холодные звонки, звонить по бесполезным базам мы не даем. Вся база - это клиенты, которые когда либо обращались за нашими услугами. Вести базу клиентов в АМО СРМ и работать по регламенту ведения системы, что даст вам больший результат Взаимодействовать с членами команды, которые имеют отношение к сделке (ваша ответственность заканчивается на моменте передачи в работу, что дает вам возможность продавать больше) В компании есть обучение продукту с начиная с теории заканчивая практикой. За месяц работы вы будете знать 90% нашей тематики. Поэтому улавливать на ходу тоже ваша обязанность:)",https://hh.ru/vacancy/125320606
